data_ora,latitudine,longitudine,mag_x,mag_y,mag_z,nord,accel_x,accel_y,accel_z,accel_pitch,accel_roll,accel_yaw,gyro_x,gyro_y,gyro_z,gyro_pitch,gyro_roll,gyro_yaw,pitch,roll,yaw,temperatura,temperatura2,pressione,umidita
2019-04-05_16:53:40.909870,-2:39:38.8,96:31:23.9,22.68183135986328,-19.141984939575195,13.132688522338867,33.80110697587029,-0.0007405069191008806,0.02622159756720066,0.010722661390900612,2.1098680596185644,90.17610527184861,33.7700125396738,0.27571284770965576,0.10232192277908325,0.0019547846168279648,2.1156929303201157,89.92506849909395,33.86190931986174,2.1163200270632876,90.1716861394556,33.95032270357297,33.83147430419922,33.83147430419922,984.18408203125,33.52568435668945
2019-04-05_16:53:56.283844,-3:28:20.4,97:06:02.4,22.66097068786621,-19.410783767700195,12.021833419799805,35.107278201797676,-0.002715192036703229,0.02622159756720066,0.012428538873791695,4.063230018369103,61.53910283684444,35.25425021235801,0.27510198950767517,0.09926759451627731,0.0013439198955893517,4.154232043775768,61.9267092420535,35.35200387975923,4.196719235507832,62.1770288449453,35.43311237615313,33.8125,33.8125,984.229736328125,33.54794692993164
2019-04-05_16:54:11.435764,-4:13:57.9,97:38:34.4,22.580656051635742,-19.278478622436523,11.07065486907959,29.11447705421766,-0.003208863316103816,0.026464389637112617,0.012184842489659786,2.039141237319671,90.24296599363386,29.060426352220762,0.2775454521179199,0.1001838967204094,0.0019547846168279648,2.085640524858883,90.01685258116059,29.18377956863119,2.0850484328352077,90.26088841001598,29.271687518343843,33.9453125,33.9453125,984.21337890625,33.904109954833984
2019-04-05_16:54:26.745979,-4:59:33.6,98:11:10.7,22.02830696105957,-19.17204475402832,10.64547348022461,33.88523783097192,-0.002221520757302642,0.026464389637112617,0.012672236189246178,4.003143990466855,62.069330422112536,34.028139048786926,0.273269385099411,0.10232192277908325,0.00012218952178955078,4.052274394940403,62.327771119927476,34.11250213032034,4.10830969377801,62.66443797430657,34.21992393049172,33.75558090209961,33.75558090209961,984.20849609375,32.987728118896484
2019-04-05_16:54:41.970648,-5:45:07.1,98:43:51.9,22.33318328857422,-18.707277297973633,9.399690628051758,26.60014440185798,-0.0017278495943173766,0.02549321949481964,0.011941145174205303,1.792441848131392,90.09882851157909,26.51943205643594,0.2729639410972595,0.1001838967204094,-0.000488676130771637,1.8817916080891484,89.82959611487551,26.628588724656495,1.8817557495960058,90.07809205725893,26.718207636756233,33.73660659790039,33.73660659790039,984.215576171875,33.737159729003906
2019-04-05_16:54:57.233971,-6:33:40.3,99:18:50.3,21.878108978271484,-18.713665008544922,7.620380401611328,32.30772026479285,-0.0014810138382017612,0.02694997750222683,0.013403326272964478,3.8702554030882634,61.59483718047175,32.384133006132366,0.27510198950767517,0.10171105712652206,-0.000488676130771637,3.9681166459689137,61.90690169346046,32.48076310741512,4.009911854160691,62.163839749658,32.56348011335856,33.85044860839844,33.85044860839844,984.18115234375,34.007991790771484
2019-04-05_16:55:12.883768,-7:19:08.5,99:51:44.4,22.020097732543945,-18.766550064086914,7.028428554534912,19.4738153049064,-0.0029620276764035225,0.027192767709493637,0.011453751474618912,359.10096162290165,91.07645397805052,19.43211700002347,0.2747965455055237,0.10110019147396088,0.0007330542430281639,359.193643928205,90.76307806874117,19.548143131001773,359.1920651406505,91.0722670720893,19.659534978628216,33.75558090209961,33.75558090209961,984.2314453125,36.03367614746094
2019-04-05_16:55:28.160530,-8:07:35.2,100:26:58.2,22.167285919189453,-18.29231071472168,6.109151363372803,29.333671485061707,-0.002715192036703229,0.02476484328508377,0.01364702358841896,3.765438039424778,62.557463551525835,29.40654618841116,0.2744911015033722,0.09774043411016464,0.0010384870693087578,3.7970916973595563,62.85875685619344,29.509924516593887,3.8350534618796637,63.10304540204812,29.586514842851823,33.85044860839844,33.85044860839844,984.19384765625,34.030250549316406
2019-04-05_16:55:43.461246,-8:52:56.7,101:00:08.5,22.17083740234375,-18.081491470336914,5.405308246612549,16.52199196073448,-0.0034556991886347532,0.024522049352526665,0.01364702358841896,1.6671855702634668,90.73062100980526,16.460376824231794,0.2738802433013916,0.10079476237297058,0.0016493527218699455,1.7689892196773895,90.52196556085055,16.59582118302044,1.7664881965024013,90.77208708825641,16.686087255544034,33.83147430419922,33.83147430419922,984.1943359375,33.737159729003906
2019-04-05_16:55:58.743427,-9:38:14.5,101:33:27.8,22.179800033569336,-17.762575149536133,3.875244617462158,28.51083005801381,-0.0014810138382017612,0.025978805497288704,0.01437811367213726,3.8448483800362854,62.150889710991656,28.518896511423595,0.27662914991378784,0.10079476237297058,0.00042762234807014465,3.8663207872395127,62.36767308505869,28.599615687034802,3.9183792084328806,62.69145137247398,28.69952598666646,33.8125,33.8125,984.157470703125,33.93379211425781
2019-04-05_16:56:13.989866,-10:23:28.1,102:06:57.1,21.43817138671875,-17.38134765625,4.275949954986572,14.011043667108542,-0.0019746851176023483,0.027192767709493637,0.011210055090487003,1.9925042787800007,89.92539634817412,13.969592102809381,0.2754074037075043,0.10232192277908325,-0.001404973678290844,2.0183104410116015,89.71092840823572,14.085625063976849,2.0181823749646637,89.96071525637225,14.17505187700618,33.83147430419922,33.83147430419922,984.176513671875,32.95804977416992
2019-04-05_16:56:29.244020,-11:11:37.8,102:42:52.2,21.865697860717773,-17.513687133789062,2.5576233863830566,26.9873939296829,-0.002715192036703229,0.026464389637112617,0.013159629888832569,4.068998966896825,61.59960465251242,26.991292260151685,0.2735748291015625,0.0995730310678482,0.0016493527218699455,4.168271070727906,61.86783984159716,27.072848133936223,4.21974721829453,62.18054639236785,27.17248351845378,33.71763610839844,33.71763610839844,984.140380859375,34.1823616027832
2019-04-05_16:56:44.523425,-11:56:42.0,103:16:44.5,21.538448333740234,-17.569021224975586,1.92429518699646,10.714469085901166,-0.0017278495943173766,0.025978805497288704,0.013890719972550869,1.9064056888671703,90.6949879129053,10.60175645044397,0.2754074037075043,0.09926759451627731,0.0016493527218699455,1.944252193945034,90.40814728852145,10.721092661848786,1.9435619179520396,90.66074817459604,10.812751239189419,33.8125,33.8125,984.14111328125,34.334476470947266
2019-04-05_16:56:59.838967,-12:41:40.9,103:50:49.4,21.76026725769043,-16.267688751220703,0.10038082301616669,31.924375897625882,-0.0019746851176023483,0.027435559779405594,0.011697448790073395,356.7180704115902,64.43296519571963,31.634567556047656,0.27204763889312744,0.09926759451627731,0.0007330542430281639,356.96863632817895,64.74744759567453,31.73983784663048,357.0057182789566,64.98242659369048,31.817982040924594,33.86941909790039,33.86941909790039,984.1689453125,33.1732292175293
2019-04-05_16:57:15.087545,-13:29:33.8,104:27:25.3,21.288955688476562,-16.702617645263672,-0.291041761636734,8.524185367202634,-0.004936712794005871,0.025250427424907684,0.013890719972550869,359.65899525512646,90.81159290241577,8.337780967016522,0.2738802433013916,0.10384908318519592,0.0010384870693087578,359.8173659842977,90.51210276768904,8.471096868105063,359.81520122787737,90.78113708890668,8.571973639504273,33.8125,33.8125,984.150634765625,33.002567291259766
2019-04-05_16:57:30.222922,-14:14:21.0,105:01:58.7,21.121631622314453,-16.01428985595703,-0.9699854850769043,22.171000659083784,-0.0024683563970029354,0.02694997750222683,0.010722661390900612,3.727858338611368,62.09385080123288,22.107481607349957,0.2726585268974304,0.10079476237297058,0.0007330542430281639,3.7864993546173356,62.465406261892404,22.18900845283052,3.836183858187301,62.780114058089914,22.288447469409444,33.90736389160156,33.90736389160156,984.13623046875,32.79109573364258
2019-04-05_16:57:45.465928,-14:59:02.0,105:36:47.3,21.343137741088867,-15.787267684936523,-1.087835431098938,0.1903317989795075,-0.0009873425588011742,0.025007635354995728,0.011697448790073395,1.5741269108646876,90.87013445379195,0.135895978367086,0.273269385099411,0.10262735188007355,0.0016493527218699455,1.6098373810013356,90.67231168486086,0.25595530936985117,1.6074975076020774,90.93905106251736,0.35101089196636,33.83147430419922,33.83147430419922,984.12548828125,34.768550872802734
2019-04-05_16:58:00.781561,-15:43:36.3,106:11:51.9,20.930011749267578,-15.671708106994629,-2.3814382553100586,19.61669261705931,-0.0019746851176023483,0.02622159756720066,0.011697448790073395,3.907117507151999,62.551248079381125,19.522741657478495,0.2723109722137451,0.09978346526622772,0.0023300303146243095,3.9122802763908826,62.82294617437506,19.61278404130677,3.9530705930010215,63.07903045692635,19.69384984901836,33.73660659790039,33.73660659790039,984.146728515625,34.672088623046875
2019-04-05_16:58:16.022213,-16:31:01.1,106:49:35.7,20.91953468322754,-15.481597900390625,-3.5305745601654053,346.1877566726475,-0.0019746851176023483,0.025978805497288704,0.012428538873791695,7.752850396685801,91.00014027445397,346.20486288142376,0.27505987882614136,0.10314321517944336,0.0011082999408245087,7.634918642929068,90.71678987673599,346.2677859991525,7.633608100382072,91.0489214855062,346.3852643991031,33.83147430419922,33.83147430419922,984.149658203125,33.0767707824707
2019-04-05_16:58:31.277457,-17:15:20.4,107:25:16.4,21.03505516052246,-14.912960052490234,-3.6608901023864746,18.707657617780438,-0.0017278495943173766,0.025978805497288704,0.01096635777503252,4.829740314010968,62.66413061579392,18.554717729432802,0.27628159523010254,0.1013106256723404,0.0014137327671051025,4.888529032857737,62.90591931241238,18.636516074932878,4.942923805634072,63.235134430406994,18.742915054276043,33.79352569580078,33.79352569580078,984.1533203125,33.373573303222656
2019-04-05_16:58:46.443898,-17:59:31.9,108:01:16.2,20.595584869384766,-14.531078338623047,-5.070906639099121,354.77907767674947,-0.0012341781985014677,0.026707183569669724,0.010478964075446129,1.7247473096588666,90.42643170492957,354.614074820554,0.2726164162158966,0.10283778607845306,0.0014137327671051025,1.7183730356159521,90.23289829479727,354.70235074670813,1.7162476728453147,90.48383261471436,354.79371776034856,33.79352569580078,33.79352569580078,984.146728515625,34.126712799072266
2019-04-05_16:59:01.708851,-18:43:35.1,108:37:35.8,20.83645248413086,-14.128135681152344,-5.43522310256958,15.10829989689275,-0.002715192036703229,0.02622159756720066,0.012915932573378086,4.163451518494815,62.61176355542744,14.901550070716464,0.27536532282829285,0.10161605477333069,0.00019200239330530167,4.2019464646570075,62.89279851901678,15.001953851515651,4.242353863786803,63.146430763656035,15.083747074373846,33.92633819580078,33.92633819580078,984.14501953125,33.56649398803711
2019-04-05_16:59:16.980857,-19:27:29.5,109:14:16.3,20.264299392700195,-13.651692390441895,-5.0333333015441895,353.5030988751613,-0.0009873425588011742,0.02622159756720066,0.013159629888832569,1.8782943377906902,90.27438486381592,353.3366019150848,0.27628159523010254,0.10344864428043365,-0.0001134304329752922,1.9268853707632188,90.00717420310669,353.4362676085668,1.9260096124455761,90.2474192769727,353.5222528600281,33.79352569580078,33.79352569580078,984.139404296875,33.64069747924805
2019-04-05_16:59:32.159597,-20:14:09.5,109:53:47.7,19.87769317626953,-13.885489463806152,-6.253947734832764,13.44491063114734,-0.0019746851176023483,0.025978805497288704,0.01364702358841896,4.579491147444986,61.85565478411785,13.225619723881266,0.2768924832344055,0.10161605477333069,0.0004974352195858955,4.588522791961859,62.17878420356199,13.309444074243894,4.639768847530818,62.49647679242679,13.40871831250909,33.73660659790039,33.73660659790039,984.146240234375,33.20661926269531
2019-04-05_16:59:47.425736,-20:57:44.5,110:31:14.6,20.313251495361328,-14.092719078063965,-6.887116432189941,350.27851406091906,-0.0034556991886347532,0.02476484328508377,0.014865507371723652,1.3706150212418107,92.29168123517918,350.06116805001915,0.2771978974342346,0.10253235697746277,0.0014137327671051025,1.4228746128505767,91.98996445878304,350.16698902460377,1.4189174787219063,92.25418349663582,350.261050120985,33.73660659790039,33.73660659790039,984.12060546875,32.8801383972168
2019-04-05_17:00:02.575024,-21:41:09.4,111:09:05.6,19.924522399902344,-13.133099555969238,-7.502214431762695,9.888612984108352,-0.0014810138382017612,0.02622159756720066,0.012672236189246178,3.868291723701885,62.59843785635674,9.658339132656897,0.2784196436405182,0.10039432346820831,-0.00072429608553648,3.8813489109608335,62.89259361334168,9.747530304159863,3.9249814400393443,63.167303821759596,9.837173121921694,33.71763610839844,33.71763610839844,984.128662109375,34.456905364990234
2019-04-05_17:00:18.522938,-22:27:16.2,111:49:55.6,19.930034637451172,-13.42659854888916,-7.81986141204834,344.1523048046967,-0.0029620276764035225,0.025736013427376747,0.011210055090487003,356.9940341731642,93.40199678665645,344.0226370783986,0.27475443482398987,0.10222692787647247,0.0014137327671051025,357.12669266854516,93.01353660780116,344.1511368423486,357.1207228697671,93.31630523332947,344.2615109917887,33.79352569580078,33.79352569580078,984.131103515625,32.839324951171875
2019-04-05_17:00:33.804321,-23:10:18.6,112:28:39.6,20.597137451171875,-12.696502685546875,-9.069119453430176,5.8295553575484815,-0.0014810138382017612,0.026464389637112617,0.011941145174205303,3.143764679897384,63.40877149948705,5.564227694616051,0.27505987882614136,0.10222692787647247,-0.0001134304329752922,3.1703016723701762,63.71628710648854,5.643744330046516,3.2205481724427867,64.037019129534,5.750025061739676,33.83147430419922,33.83147430419922,984.129638671875,34.08590316772461
2019-04-05_17:00:48.989459,-23:53:09.4,113:07:50.9,19.58244514465332,-12.890180587768555,-9.197293281555176,343.5860001602326,-0.0007405069191008806,0.025736013427376747,0.011210055090487003,1.7663626917764021,90.16271810107538,343.40584026049515,0.2768924832344055,0.10039432346820831,0.00019200239330530167,1.82931248993159,90.01137476944623,343.53223632618085,1.8278723872337752,90.25376452271165,343.62236067227917,33.77455139160156,33.77455139160156,984.140380859375,34.397544860839844
2019-04-05_17:01:04.225997,-24:38:38.2,113:50:10.4,19.76417350769043,-12.647798538208008,-10.973291397094727,7.008829779546673,-0.0019746851176023483,0.02622159756720066,0.014134417288005352,3.7906691851056284,62.78089269965529,6.638460210481792,0.27567073702812195,0.1013106256723404,0.0008028671145439148,3.9048733631228267,63.071858758297836,6.720427603163823,3.9455949509544426,63.32563443690966,6.802833408613203,33.77455139160156,33.77455139160156,984.13427734375,33.04338073730469
2019-04-05_17:01:19.405912,-25:21:03.2,114:30:21.9,18.806365966796875,-12.332578659057617,-11.31763744354248,340.84570606710867,-0.0024683563970029354,0.025250427424907684,0.011210055090487003,1.6760814647705853,90.54315280765591,340.60366294594365,0.2729218602180481,0.10192148387432098,-0.0001134304329752922,1.697590477518896,90.30142558274,340.698930424487,1.6958258341137995,90.60739756698906,340.81031373437696,33.85044860839844,33.85044860839844,984.140380859375,33.87813949584961
2019-04-05_17:01:34.761953,-26:03:14.9,115:11:04.2,19.36509895324707,-11.676826477050781,-12.442164421081543,2.2723241090273176,-0.0012341781985014677,0.025736013427376747,0.012428538873791695,3.906259891524339,59.98244808348518,1.919992642673618,0.2735327184200287,0.10436494648456573,0.0008028671145439148,3.932575329735929,60.29132972832066,1.998601716718118,4.008755417756843,60.72516968402154,2.135194401060972,33.75558090209961,33.75558090209961,984.097900390625,32.382991790771484
2019-04-05_17:01:50.049759,-26:48:00.1,115:55:04.7,18.7808895111084,-11.461482048034668,-10.949803352355957,339.52842383094895,-0.002221520757302642,0.025250427424907684,0.012672236189246178,1.8091258658396174,90.30489531883836,339.3295457977911,0.27108925580978394,0.10222692787647247,0.0020245974883437157,1.844203156095864,90.00788454278036,339.42952952195634,1.8413492042398565,90.25610044740779,339.5203539624446,33.85044860839844,33.85044860839844,984.09765625,34.69435119628906
2019-04-05_17:02:05.221074,-27:29:42.4,116:36:54.6,18.751115798950195,-11.100674629211426,-12.74579906463623,0.659327872256557,-0.002715192036703229,0.027192767709493637,0.013159629888832569,3.8891425836906413,62.00560475715631,0.29007618637931104,0.27536532282829285,0.10008889436721802,0.00019200239330530167,3.9217050836718537,62.38909938848502,0.39368460655970383,3.9639267517999337,62.64097627450758,0.47363541256971453,33.90736389160156,33.90736389160156,984.101806640625,33.93379211425781
2019-04-05_17:02:20.500670,-28:11:09.5,117:19:19.1,19.101388931274414,-10.608061790466309,-13.736778259277344,336.1981260444883,-0.0037025348283350468,0.026707183569669724,0.014621810987591743,1.4837742870377029,91.38392860391698,335.9546212628409,0.2771978974342346,0.1013106256723404,0.0011082999408245087,1.5685601999694214,91.06667314715907,336.067406469058,1.5664624781205811,91.31968384458384,336.1597916077716,33.77455139160156,33.77455139160156,984.10546875,34.345603942871094
2019-04-05_17:02:35.844135,-28:52:20.8,118:02:19.5,18.552284240722656,-10.185844421386719,-13.85400104522705,356.5261559697346,-0.0012341781985014677,0.027192767709493637,0.012184842489659786,3.9811921893612565,62.6480318599202,356.1365034959823,0.2787250578403473,0.09947802126407623,0.00019200239330530167,3.968091032759526,62.93740648448613,356.21848454904267,4.019159930296889,63.253664733625236,356.32060697619175,33.73660659790039,33.73660659790039,984.107177734375,33.67408752441406
2019-04-05_17:02:51.124609,-29:35:58.7,118:48:52.9,18.901342391967773,-10.864212036132812,-13.275094985961914,339.77282849001955,-0.0012341781985014677,0.027435559779405594,0.012915932573378086,1.6130521589445903,91.24716772616581,339.4498937309667,0.2738381624221802,0.10222692787647247,-0.001640593633055687,1.694322552166162,90.95413212020476,339.56202153147626,1.6925707153657596,91.26410659530745,339.6768506718025,33.85044860839844,33.85044860839844,984.07861328125,33.88185119628906
2019-04-05_17:03:06.378605,-30:16:35.2,119:33:11.5,18.8514404296875,-9.346338272094727,-13.529403686523438,355.8349664389387,-0.0014810138382017612,0.02694997750222683,0.012672236189246178,3.9372740729980746,62.625635669631734,355.4573129000108,0.27567073702812195,0.09917259216308594,0.003246328793466091,3.9444914485166627,62.85920081848949,355.5387902266199,3.996799171614736,63.17282261460896,355.64072951932184,33.75558090209961,33.75558090209961,984.092041015625,33.15468215942383
2019-04-05_17:03:21.537486,-30:56:53.8,120:18:09.9,18.479230880737305,-9.00338077545166,-15.333298683166504,332.8010016871882,-0.0014810138382017612,0.025736013427376747,0.011941145174205303,1.702896467286938,90.55820654458662,332.53908442308574,0.2732272744178772,0.10192148387432098,0.0011082999408245087,1.7731969363712348,90.26111380625858,332.6470867893366,1.772408583130627,90.51380348479238,332.738029050588,33.66071319580078,33.66071319580078,984.11376953125,32.71318435668945
2019-04-05_17:03:36.813351,-31:36:53.8,121:03:49.5,18.67231559753418,-8.932987213134766,-15.417372703552246,357.32205720970524,-0.0024683563970029354,0.02694997750222683,0.011697448790073395,3.7757149128047085,62.303851797454094,356.79932212851327,0.27567073702812195,0.1010051965713501,0.0014137327671051025,3.8861915150823725,62.65156989791027,356.88585507576863,3.936949212125676,62.965362448758995,356.9868518023651,33.86941909790039,33.86941909790039,984.082275390625,32.74286651611328
2019-04-05_17:03:52.095289,-32:19:12.3,121:53:18.7,18.38127899169922,-8.987133979797363,-16.26420783996582,331.04892839148573,-0.002221520757302642,0.026464389637112617,0.012428538873791695,1.8077301593714077,90.42397283682837,330.8000089773738,0.2738381624221802,0.09947802126407623,0.0008028671145439148,1.8948699262458417,90.20597368908908,330.9298713640632,1.8940140181654745,90.50260197455356,331.0353602206995,33.90736389160156,33.90736389160156,984.0947265625,33.874427795410156
2019-04-05_17:04:07.296183,-32:58:31.2,122:40:27.8,18.199058532714844,-8.281362533569336,-17.2699031829834,350.668341131382,-0.0034556991886347532,0.026707183569669724,0.012184842489659786,4.086934616770455,61.93502841246257,350.1744732043868,0.2735327184200287,0.10314321517944336,-0.0010297279804944992,4.157516084106074,62.10841959473252,350.25740365374185,4.210109394488819,62.42796999505156,350.35743689677855,33.85044860839844,33.85044860839844,984.0888671875,33.75941848754883
2019-04-05_17:04:22.511682,-33:37:29.0,123:28:22.2,18.279335021972656,-8.387791633605957,-17.103038787841797,330.33724317053793,-0.0029620276764035225,0.02694997750222683,0.012428538873791695,1.4767223301630763,92.87215169198188,330.053653716199,0.272005558013916,0.10283778607845306,0.0014137327671051025,1.5318011890734706,92.4652841533134,330.16015002573783,1.5260532647217875,92.7955716110077,330.2803032985221,33.8125,33.8125,984.095947265625,33.703765869140625
2019-04-05_17:04:37.706701,-34:16:04.9,124:17:03.5,18.100872039794922,-7.716095447540283,-17.034269332885742,348.04037376802717,-0.0017278495943173766,0.027435559779405594,0.012184842489659786,3.760643246627429,62.339368781138155,347.6015682647997,0.2723109722137451,0.10283778607845306,-0.0004188632592558861,3.7854803757705344,62.62889366986583,347.6855582472497,3.828399150080779,62.891036330210916,347.7713701826608,33.75558090209961,33.75558090209961,984.092529296875,33.729736328125
2019-04-05_17:04:53.026776,-34:56:50.0,125:09:52.7,17.40087890625,-7.459122657775879,-17.974334716796875,327.26436155351666,-0.002221520757302642,0.02622159756720066,0.01023526769131422,1.5856993857528048,90.5503791477978,327.00375227064023,0.2726164162158966,0.10375408828258514,0.0008028671145439148,1.6142470151625194,90.29913746936805,327.10119857952884,1.613633792241099,90.5594428088264,327.19739837889387,33.79352569580078,33.79352569580078,984.1005859375,34.31592559814453
2019-04-05_17:05:08.804177,-35:34:37.8,126:00:15.2,17.515727996826172,-6.402204990386963,-17.995288848876953,326.3551472617721,-0.003208863316103816,0.027192767709493637,0.011941145174205303,359.27889738892975,92.34038048396138,326.1315951702376,0.27658703923225403,0.1010051965713501,0.0017191655933856964,359.4258720141719,92.04554853824861,326.26973916129566,359.42385017145585,92.30270516049958,326.3637840359776,33.79352569580078,33.79352569580078,984.06982421875,33.299373626708984
2019-04-05_17:05:24.431498,-36:14:29.5,126:54:55.6,17.665334701538086,-6.861167907714844,-18.836368560791016,342.88270753422745,-0.0019746851176023483,0.026464389637112617,0.013159629888832569,3.4642333137729744,62.79059156827671,342.44187687991104,0.2778087854385376,0.10283778607845306,0.0008028671145439148,3.474703993770604,63.18402412484779,342.5246109613274,3.51298784439876,63.435436558006785,342.6061326841661,33.77455139160156,33.77455139160156,984.060546875,33.514556884765625
2019-04-05_17:05:39.789420,-36:51:25.1,127:47:05.4,17.35829734802246,-5.391369342803955,-18.797719955444336,325.65515190958877,-0.0004936712794005871,0.025007635354995728,0.013890719972550869,1.9557143185893733,90.39129721183903,325.4157571942744,0.2741435766220093,0.09978346526622772,-0.0004188632592558861,1.9951872624633462,90.36502830429116,325.58777209342657,1.9933932705891602,90.65580994782611,325.69478408224774,33.75558090209961,33.75558090209961,984.09228515625,34.679508209228516
2019-04-05_17:05:55.020171,-37:30:19.0,128:43:43.5,17.517091751098633,-5.2827653884887695,-20.066518783569336,342.53617105649766,-0.0024683563970029354,0.027192767709493637,0.014134417288005352,3.981966562058407,61.948306300209076,342.0319033127175,0.27536532282829285,0.10436494648456573,-0.0001134304329752922,4.075488927268807,62.23473711324273,342.13032633865737,4.118916550672217,62.48779562199171,342.21265573136543,33.73660659790039,33.73660659790039,984.092041015625,33.45890426635742
2019-04-05_17:06:10.342213,-38:06:18.3,129:37:46.6,17.027992248535156,-5.00711727142334,-20.137340545654297,324.2362518265049,-0.0014810138382017612,0.026464389637112617,0.010722661390900612,1.899968875904668,91.09268933770764,323.9731085434464,0.27475443482398987,0.1010051965713501,0.0014137327671051025,1.8984431823988164,90.80648392091659,324.06369734240826,1.8956259428095976,91.05927605228793,324.15693625476814,33.75558090209961,33.75558090209961,984.114990234375,34.007991790771484
2019-04-05_17:06:25.639258,-38:41:48.6,130:32:46.7,17.577171325683594,-5.0311737060546875,-20.362611770629883,322.2471436458463,-0.0012341781985014677,0.026464389637112617,0.014134417288005352,359.5896199298291,91.91824064230873,322.0467732163548,0.2738381624221802,0.10069975256919861,0.0014137327671051025,359.6318434389066,91.6702774546806,322.1492397142833,359.6285051039085,91.91534464210065,322.24154289072686,33.79352569580078,33.79352569580078,984.074951171875,33.792808532714844
2019-04-05_17:06:40.848346,-39:16:48.9,131:28:45.1,16.764389038085938,-4.143496513366699,-20.495546340942383,322.7172450758507,-0.002715192036703229,0.025736013427376747,0.012184842489659786,359.39173974462034,91.51519117938629,322.477433718997,0.2738381624221802,0.10069975256919861,-0.0001134304329752922,359.4472993314544,91.21497704460755,322.6136140306687,359.44383797301,91.46630068530733,322.70592403730143,33.79352569580078,33.79352569580078,984.081298828125,32.99143981933594
2019-04-05_17:06:56.144006,-39:53:34.9,132:29:33.3,16.867801666259766,-3.630173444747925,-21.254873275756836,320.93865357069564,-0.0024683563970029354,0.025978805497288704,0.014134417288005352,354.4090602893137,91.81370459706169,320.7242163666085,0.27475443482398987,0.1013106256723404,-0.0001134304329752922,354.6085637116674,91.50441314087601,320.86402350872953,354.6037236688668,91.79381508619862,320.978299403733,33.79352569580078,33.79352569580078,984.0791015625,33.6926383972168
2019-04-05_17:07:11.390981,-40:27:29.6,133:27:36.5,16.97239875793457,-3.8067026138305664,-21.046112060546875,322.06907719908946,-0.0007405069191008806,0.025007635354995728,0.013159629888832569,358.9776542968247,91.2167870447376,321.848602107776,0.27505987882614136,0.10039432346820831,-0.0010297279804944992,359.0409112400492,90.97604336706216,321.97434247530134,359.03738131290874,91.23496900830817,322.07246497291777,33.71763610839844,33.71763610839844,984.078125,34.186073303222656
2019-04-05_17:07:26.594296,-41:00:50.7,134:26:42.1,17.187423706054688,-3.436619997024536,-20.79783058166504,322.1336190716515,-0.0017278495943173766,0.025250427424907684,0.014865507371723652,359.3655444216886,91.88510056445584,321.909967942374,0.27444902062416077,0.10192148387432098,-0.0001134304329752922,359.5112735512634,91.53096891636902,322.04205697073286,359.50708477767233,91.83139478701203,322.1547106958085,33.85044860839844,33.85044860839844,984.05810546875,33.8336181640625
2019-04-05_17:07:41.839021,-41:33:36.9,135:26:51.2,16.796123504638672,-3.0407214164733887,-21.237882614135742,321.9418854163655,-0.0014810138382017612,0.02549321949481964,0.013403326272964478,359.3730359119085,91.21517512009348,321.69958445555926,0.27567073702812195,0.10253235697746277,0.0020245974883437157,359.43960138809473,91.02698974808128,321.8285589176566,359.43758637556783,91.2665996143545,321.9207323205059,33.77455139160156,33.77455139160156,984.036865234375,33.755706787109375
2019-04-05_17:07:57.099159,-42:07:54.4,136:32:12.4,17.29267120361328,-2.3227038383483887,-22.440227508544922,322.75505700309594,-0.0029620276764035225,0.02622159756720066,0.013403326272964478,359.28271407729363,91.52870812375374,322.4652281709502,0.2781141996383667,0.10253235697746277,0.0020245974883437157,359.42706222799563,91.27692686037956,322.60222127513316,359.4249413475366,91.59198982641391,322.7200522835996,33.85044860839844,33.85044860839844,984.067626953125,33.74457931518555
2019-04-05_17:08:12.331023,-42:39:24.6,137:34:36.4,16.724246978759766,-2.46319842338562,-23.087087631225586,321.06486522127375,-0.003208863316103816,0.02622159756720066,0.013403326272964478,359.2346254901119,91.61138073346757,320.7898647298161,0.2738381624221802,0.10314321517944336,0.0017191655933856964,359.3467619350796,91.2156259125787,320.913617512293,359.3440843408424,91.46733887406117,321.0084273681619,33.8125,33.8125,984.115234375,34.11558151245117
2019-04-05_17:08:27.578140,-43:10:16.0,138:38:07.3,16.61258888244629,-1.4498236179351807,-23.110584259033203,321.7630061770974,-0.003208863316103816,0.02549321949481964,0.011941145174205303,359.9346299536609,82.41821931819722,321.456880513592,0.27417925000190735,0.10028552263975143,0.0011718058958649635,0.025751522385767226,82.30375900808613,321.5856739756764,0.03825930797087973,82.55124408247238,321.67733511433795,33.79352569580078,33.79352569580078,984.0888671875,32.6723747253418
2019-04-05_17:08:42.850799,-43:40:27.2,139:42:46.0,16.683841705322266,-1.3043181896209717,-22.27791976928711,319.60831713548475,-0.0029620276764035225,0.02549321949481964,0.014621810987591743,359.8762334637633,91.35276245073422,319.36518972178897,0.26990318298339844,0.10150725394487381,0.0008663730695843697,359.9518676502488,91.04058865471877,319.48136440938174,359.9492858387425,91.28465863452001,319.57062473655003,33.85044860839844,33.85044860839844,984.083251953125,33.44035339355469
2019-04-05_17:08:58.104352,-44:11:53.2,140:52:58.8,15.934944152832031,-0.4876343905925751,-22.31830596923828,319.7805574308796,-0.0009873425588011742,0.027192767709493637,0.012428538873791695,359.378917024949,91.22606927181964,319.51662184587735,0.27417925000190735,0.10059095919132233,0.0014772387221455574,359.4569098878643,91.020309823073,319.65133025178295,359.4546250828652,91.26032950069643,319.74151948467835,33.85044860839844,33.85044860839844,984.1044921875,32.353309631347656
